DayOrder,DayOfWeekStr,starttime,endtime,permit,PermitLocation,locationid,scheduleid,start24,end24,CNN,Addr_Date_Create,Addr_Date_Modified,block,lot,ColdTruck,Applicant,X,Y,Latitude,Longitude,Location
5,Friday,9AM,1PM,17MFF-0198,601 MISSION ST,1058991,,9:00,13:00,9092000,01/09/2018 11:29:49 AM,01/09/2018 11:35:18 AM,3722,1,N,Ruru Juice LLC,6012725.775,2114944.786,37.78795151,-122.3997704,"(37.7879515059666, -122.399770365102)"
0,Sunday,6PM,12AM,18MFF-0001,2301 MISSION ST,1081501,,18:00,24:00:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)"
6,Saturday,6PM,12AM,18MFF-0001,2301 MISSION ST,1081501,,18:00,24:00:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)"
4,Thursday,6PM,12AM,18MFF-0001,2301 MISSION ST,1081501,,18:00,24:00:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)"
5,Friday,6PM,12AM,18MFF-0001,2301 MISSION ST,1081501,,18:00,24:00:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)"
1,Monday,6PM,12AM,18MFF-0001,2301 MISSION ST,1081501,,18:00,24:00:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)"
2,Tuesday,6PM,12AM,18MFF-0001,2301 MISSION ST,1081501,,18:00,24:00:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)"
3,Wednesday,6PM,12AM,18MFF-0001,2301 MISSION ST,1081501,,18:00,24:00:00,9121000,11/04/2011 11:53:51 AM,11/04/2011 11:56:39 AM,3595,31,N,Leo's Hot Dogs,6006924.588,2104953.028,37.76019142,-122.4191325,"(37.7601914209313, -122.41913245488)"
1,Monday,6AM,5PM,18MFF-0002,901 MISSION ST,1082044,,6:00,17:00,9097000,01/30/2018 02:27:45 PM,01/30/2018 02:28:07 PM,3725,93,N,Fresh Made Cafe,6010756.498,2113063.68,37.78267646,-122.4064511,"(37.7826764567368, -122.406451140698)"
3,Wednesday,6AM,5PM,18MFF-0002,901 MISSION ST,1082044,,6:00,17:00,9097000,01/30/2018 02:27:45 PM,01/30/2018 02:28:07 PM,3725,93,N,Fresh Made Cafe,6010756.498,2113063.68,37.78267646,-122.4064511,"(37.7826764567368, -122.406451140698)"
5,Friday,6AM,5PM,18MFF-0002,901 MISSION ST,1082044,,6:00,17:00,9097000,01/30/2018 02:27:45 PM,01/30/2018 02:28:07 PM,3725,93,N,Fresh Made Cafe,6010756.498,2113063.68,37.78267646,-122.4064511,"(37.7826764567368, -122.406451140698)"
5,Friday,10AM,4PM,18MFF-0006,1700 EVANS AVE,1090089,,10:00,16:00,10829000,07/25/2011 09:17:47 AM,07/25/2011 09:18:04 AM,5227,1,N,Tacos El Primo,6015127.029,2098933.734,37.74412222,-122.3903433,"(37.7441222181346, -122.390343286511)"
5,Friday,10AM,7PM,18MFF-0005,1717 HARRISON ST,1090081,,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)"
3,Wednesday,10AM,7PM,18MFF-0005,1717 HARRISON ST,1090081,,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)"
1,Monday,10AM,2PM,18MFF-0006,1495 WALLACE AVE,1090091,,10:00,14:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
0,Sunday,8AM,10PM,18MFF-0006,345 WILLIAMS AVE,1090090,,8:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,9,N,Tacos El Primo,6012474.139,2093893.803,37.73013611,-122.3991627,"(37.7301361101663, -122.399162749749)"
5,Friday,10AM,4PM,18MFF-0004,401 TREAT AVE,1089697,,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,23,N,El Tonayense #60,6008569.454,2106219.679,37.76376185,-122.4135332,"(37.7637618472594, -122.413533208474)"
6,Saturday,10AM,4PM,18MFF-0004,401 TREAT AVE,1089697,,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,23,N,El Tonayense #60,6008569.454,2106219.679,37.76376185,-122.4135332,"(37.7637618472594, -122.413533208474)"
0,Sunday,10AM,7PM,18MFF-0005,1717 HARRISON ST,1090081,,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)"
4,Thursday,10AM,4PM,18MFF-0004,401 TREAT AVE,1089697,,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,23,N,El Tonayense #60,6008569.454,2106219.679,37.76376185,-122.4135332,"(37.7637618472594, -122.413533208474)"
5,Friday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,35,N,El Tonayense #60,6008199.415,2104720.126,37.75962363,-122.4147069,"(37.7596236343405, -122.414706934828)"
3,Wednesday,10AM,4PM,18MFF-0004,401 TREAT AVE,1089697,,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,23,N,El Tonayense #60,6008569.454,2106219.679,37.76376185,-122.4135332,"(37.7637618472594, -122.413533208474)"
2,Tuesday,10AM,2PM,18MFF-0006,1495 WALLACE AVE,1090091,,10:00,14:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
1,Monday,10AM,4PM,18MFF-0004,401 TREAT AVE,1089697,,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,23,N,El Tonayense #60,6008569.454,2106219.679,37.76376185,-122.4135332,"(37.7637618472594, -122.413533208474)"
2,Tuesday,10AM,4PM,18MFF-0006,1700 EVANS AVE,1090089,,10:00,16:00,10829000,07/25/2011 09:17:47 AM,07/25/2011 09:18:04 AM,5227,1,N,Tacos El Primo,6015127.029,2098933.734,37.74412222,-122.3903433,"(37.7441222181346, -122.390343286511)"
4,Thursday,10AM,7PM,18MFF-0005,1717 HARRISON ST,1090081,,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)"
4,Thursday,4PM,10PM,18MFF-0006,345 WILLIAMS AVE,1090090,,16:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,9,N,Tacos El Primo,6012474.139,2093893.803,37.73013611,-122.3991627,"(37.7301361101663, -122.399162749749)"
0,Sunday,10AM,4PM,18MFF-0004,401 TREAT AVE,1089697,,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,23,N,El Tonayense #60,6008569.454,2106219.679,37.76376185,-122.4135332,"(37.7637618472594, -122.413533208474)"
4,Thursday,10AM,4PM,18MFF-0006,1700 EVANS AVE,1090089,,10:00,16:00,10829000,07/25/2011 09:17:47 AM,07/25/2011 09:18:04 AM,5227,1,N,Tacos El Primo,6015127.029,2098933.734,37.74412222,-122.3903433,"(37.7441222181346, -122.390343286511)"
6,Saturday,10AM,2PM,18MFF-0006,1495 WALLACE AVE,1090091,,10:00,14:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
3,Wednesday,10AM,4PM,18MFF-0006,1700 EVANS AVE,1090089,,10:00,16:00,10829000,07/25/2011 09:17:47 AM,07/25/2011 09:18:04 AM,5227,1,N,Tacos El Primo,6015127.029,2098933.734,37.74412222,-122.3903433,"(37.7441222181346, -122.390343286511)"
1,Monday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,35,N,El Tonayense #60,6008199.415,2104720.126,37.75962363,-122.4147069,"(37.7596236343405, -122.414706934828)"
1,Monday,10AM,7PM,18MFF-0005,1717 HARRISON ST,1090081,,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)"
3,Wednesday,4PM,10PM,18MFF-0006,345 WILLIAMS AVE,1090090,,16:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,9,N,Tacos El Primo,6012474.139,2093893.803,37.73013611,-122.3991627,"(37.7301361101663, -122.399162749749)"
2,Tuesday,10AM,7PM,18MFF-0005,1717 HARRISON ST,1090081,,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)"
2,Tuesday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,35,N,El Tonayense #60,6008199.415,2104720.126,37.75962363,-122.4147069,"(37.7596236343405, -122.414706934828)"
1,Monday,4PM,10PM,18MFF-0006,345 WILLIAMS AVE,1090090,,16:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,9,N,Tacos El Primo,6012474.139,2093893.803,37.73013611,-122.3991627,"(37.7301361101663, -122.399162749749)"
6,Saturday,4PM,10PM,18MFF-0006,345 WILLIAMS AVE,1090090,,16:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,9,N,Tacos El Primo,6012474.139,2093893.803,37.73013611,-122.3991627,"(37.7301361101663, -122.399162749749)"
5,Friday,4PM,10PM,18MFF-0006,345 WILLIAMS AVE,1090090,,16:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,9,N,Tacos El Primo,6012474.139,2093893.803,37.73013611,-122.3991627,"(37.7301361101663, -122.399162749749)"
3,Wednesday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,35,N,El Tonayense #60,6008199.415,2104720.126,37.75962363,-122.4147069,"(37.7596236343405, -122.414706934828)"
4,Thursday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,35,N,El Tonayense #60,6008199.415,2104720.126,37.75962363,-122.4147069,"(37.7596236343405, -122.414706934828)"
6,Saturday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,35,N,El Tonayense #60,6008199.415,2104720.126,37.75962363,-122.4147069,"(37.7596236343405, -122.414706934828)"
5,Friday,10AM,2PM,18MFF-0006,1495 WALLACE AVE,1090091,,10:00,14:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
2,Tuesday,4PM,10PM,18MFF-0006,345 WILLIAMS AVE,1090090,,16:00,22:00,13660000,07/25/2011 09:26:43 AM,07/25/2011 09:27:13 AM,5423A,9,N,Tacos El Primo,6012474.139,2093893.803,37.73013611,-122.3991627,"(37.7301361101663, -122.399162749749)"
6,Saturday,8AM,3PM,18MFF-0006,1495 WALLACE AVE,1090091,,8:00,15:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
0,Sunday,4PM,10PM,18MFF-0004,2355 FOLSOM ST,1089698,,16:00,22:00,6752000,03/04/2011 11:54:56 AM,03/04/2011 11:56:28 AM,3593,35,N,El Tonayense #60,6008199.415,2104720.126,37.75962363,-122.4147069,"(37.7596236343405, -122.414706934828)"
2,Tuesday,8AM,3PM,18MFF-0006,1495 WALLACE AVE,1090091,,8:00,15:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
6,Saturday,10AM,7PM,18MFF-0005,1717 HARRISON ST,1090081,,10:00,19:00,6740000,03/04/2011 01:14:52 PM,10/24/2011 11:03:49 AM,3901,1,N,El Tonayanse #4 / #36,6008669.779,2108251.244,37.76934569,-122.4133299,"(37.7693456875221, -122.413329888831)"
4,Thursday,10AM,2PM,18MFF-0006,1495 WALLACE AVE,1090091,,10:00,14:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
2,Tuesday,10AM,4PM,18MFF-0004,401 TREAT AVE,1089697,,10:00,16:00,6746000,03/04/2011 11:50:24 AM,03/04/2011 11:56:57 AM,3573,23,N,El Tonayense #60,6008569.454,2106219.679,37.76376185,-122.4135332,"(37.7637618472594, -122.413533208474)"
1,Monday,10AM,4PM,18MFF-0006,1700 EVANS AVE,1090089,,10:00,16:00,10829000,07/25/2011 09:17:47 AM,07/25/2011 09:18:04 AM,5227,1,N,Tacos El Primo,6015127.029,2098933.734,37.74412222,-122.3903433,"(37.7441222181346, -122.390343286511)"
3,Wednesday,10AM,2PM,18MFF-0006,1495 WALLACE AVE,1090091,,10:00,14:00,7480000,07/25/2011 09:28:52 AM,07/25/2011 09:29:32 AM,4831,3,N,Tacos El Primo,6015340.941,2092437.924,37.72629791,-122.3891501,"(37.7262979060055, -122.389150144527)"
2,Tuesday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,12,N,Tacos Santana,6011435.038,2093950.284,37.73023323,-122.402759,"(37.7302332323588, -122.402759048478)"
6,Saturday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,9,N,Tacos Santana,6014824.346,2097412.82,37.73992931,-122.3912836,"(37.7399293110874, -122.391283611001)"
3,Wednesday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,9,N,Tacos Santana,6014824.346,2097412.82,37.73992931,-122.3912836,"(37.7399293110874, -122.391283611001)"
0,Sunday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,9,N,Tacos Santana,6014824.346,2097412.82,37.73992931,-122.3912836,"(37.7399293110874, -122.391283611001)"
4,Thursday,5PM,10PM,13MFF-0112,2142 JERROLD AVE,453014,,17:00,22:00,7501000,10/25/2011 08:58:59 AM,10/25/2011 08:59:27 AM,5230,11,N,Tacos Santana,6012560.695,2099100.156,37.74443649,-122.3992288,"(37.7444364893036, -122.399228839168)"
5,Friday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,9,N,Tacos Santana,6014824.346,2097412.82,37.73992931,-122.3912836,"(37.7399293110874, -122.391283611001)"
5,Friday,5PM,10PM,13MFF-0112,2142 JERROLD AVE,453014,,17:00,22:00,7501000,10/25/2011 08:58:59 AM,10/25/2011 08:59:27 AM,5230,11,N,Tacos Santana,6012560.695,2099100.156,37.74443649,-122.3992288,"(37.7444364893036, -122.399228839168)"
0,Sunday,5PM,10PM,13MFF-0112,2142 JERROLD AVE,453014,,17:00,22:00,7501000,10/25/2011 08:58:59 AM,10/25/2011 08:59:27 AM,5230,11,N,Tacos Santana,6012560.695,2099100.156,37.74443649,-122.3992288,"(37.7444364893036, -122.399228839168)"
6,Saturday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,12,N,Tacos Santana,6011435.038,2093950.284,37.73023323,-122.402759,"(37.7302332323588, -122.402759048478)"
2,Tuesday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,9,N,Tacos Santana,6014824.346,2097412.82,37.73992931,-122.3912836,"(37.7399293110874, -122.391283611001)"
0,Sunday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,12,N,Tacos Santana,6011435.038,2093950.284,37.73023323,-122.402759,"(37.7302332323588, -122.402759048478)"
1,Monday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,12,N,Tacos Santana,6011435.038,2093950.284,37.73023323,-122.402759,"(37.7302332323588, -122.402759048478)"
6,Saturday,5PM,10PM,13MFF-0112,2142 JERROLD AVE,453014,,17:00,22:00,7501000,10/25/2011 08:58:59 AM,10/25/2011 08:59:27 AM,5230,11,N,Tacos Santana,6012560.695,2099100.156,37.74443649,-122.3992288,"(37.7444364893036, -122.399228839168)"
3,Wednesday,5PM,10PM,13MFF-0112,2142 JERROLD AVE,453014,,17:00,22:00,7501000,10/25/2011 08:58:59 AM,10/25/2011 08:59:27 AM,5230,11,N,Tacos Santana,6012560.695,2099100.156,37.74443649,-122.3992288,"(37.7444364893036, -122.399228839168)"
1,Monday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,9,N,Tacos Santana,6014824.346,2097412.82,37.73992931,-122.3912836,"(37.7399293110874, -122.391283611001)"
1,Monday,5PM,10PM,13MFF-0112,2142 JERROLD AVE,453014,,17:00,22:00,7501000,10/25/2011 08:58:59 AM,10/25/2011 08:59:27 AM,5230,11,N,Tacos Santana,6012560.695,2099100.156,37.74443649,-122.3992288,"(37.7444364893036, -122.399228839168)"
4,Thursday,11AM,5PM,13MFF-0112,1700 JERROLD AVE,453013,,11:00,17:00,7498000,10/25/2011 08:53:10 AM,10/25/2011 08:53:27 AM,5262,9,N,Tacos Santana,6014824.346,2097412.82,37.73992931,-122.3912836,"(37.7399293110874, -122.391283611001)"
4,Thursday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,12,N,Tacos Santana,6011435.038,2093950.284,37.73023323,-122.402759,"(37.7302332323588, -122.402759048478)"
5,Friday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,12,N,Tacos Santana,6011435.038,2093950.284,37.73023323,-122.402759,"(37.7302332323588, -122.402759048478)"
2,Tuesday,5PM,10PM,13MFF-0112,2142 JERROLD AVE,453014,,17:00,22:00,7501000,10/25/2011 08:58:59 AM,10/25/2011 08:59:27 AM,5230,11,N,Tacos Santana,6012560.695,2099100.156,37.74443649,-122.3992288,"(37.7444364893036, -122.399228839168)"
3,Wednesday,10AM,9PM,13MFF-0112,2101 CARROLL AVE,453012,,10:00,21:00,3742000,10/25/2011 08:51:46 AM,10/25/2011 08:52:10 AM,5436,12,N,Tacos Santana,6011435.038,2093950.284,37.73023323,-122.402759,"(37.7302332323588, -122.402759048478)"
4,Thursday,7AM,7PM,16MFF-0139,4705 03RD ST,848185,,7:00,19:00,211101,09/08/2016 04:46:00 PM,09/08/2016 04:46:19 PM,5311,36,N,Reecees Soulicious,6015064.567,2095808.614,37.73553782,-122.390341,"(37.7355378163442, -122.390340964485)"
3,Wednesday,10AM,9PM,18MFF-0011,1020 03RD ST,1122750,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,2,N,Got Snacks,6015443.072,2110503.618,37.77590817,-122.3900586,"(37.7759081654088, -122.390058556767)"
1,Monday,10AM,9PM,18MFF-0011,1020 03RD ST,1122750,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,2,N,Got Snacks,6015443.072,2110503.618,37.77590817,-122.3900586,"(37.7759081654088, -122.390058556767)"
0,Sunday,10AM,9PM,18MFF-0011,1020 03RD ST,1122750,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,2,N,Got Snacks,6015443.072,2110503.618,37.77590817,-122.3900586,"(37.7759081654088, -122.390058556767)"
1,Monday,7AM,3PM,18MFF-0012,1028 MISSION ST,1122770,,7:00,15:00,9100000,11/20/2013 01:13:01 PM,11/20/2013 01:13:19 PM,3703,33,N,Rita's Catering,6009881.644,2112283.313,37.78048477,-122.4094227,"(37.7804847729229, -122.409422685735)"
6,Saturday,10AM,9PM,18MFF-0011,1020 03RD ST,1122750,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,2,N,Got Snacks,6015443.072,2110503.618,37.77590817,-122.3900586,"(37.7759081654088, -122.390058556767)"
3,Wednesday,7AM,3PM,18MFF-0012,1028 MISSION ST,1122770,,7:00,15:00,9100000,11/20/2013 01:13:01 PM,11/20/2013 01:13:19 PM,3703,33,N,Rita's Catering,6009881.644,2112283.313,37.78048477,-122.4094227,"(37.7804847729229, -122.409422685735)"
5,Friday,7AM,3PM,18MFF-0012,1028 MISSION ST,1122770,,7:00,15:00,9100000,11/20/2013 01:13:01 PM,11/20/2013 01:13:19 PM,3703,33,N,Rita's Catering,6009881.644,2112283.313,37.78048477,-122.4094227,"(37.7804847729229, -122.409422685735)"
5,Friday,10AM,9PM,18MFF-0011,1020 03RD ST,1122750,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,2,N,Got Snacks,6015443.072,2110503.618,37.77590817,-122.3900586,"(37.7759081654088, -122.390058556767)"
4,Thursday,10AM,9PM,18MFF-0011,1020 03RD ST,1122750,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,2,N,Got Snacks,6015443.072,2110503.618,37.77590817,-122.3900586,"(37.7759081654088, -122.390058556767)"
2,Tuesday,10AM,9PM,18MFF-0011,1020 03RD ST,1122750,,10:00,21:00,184001,06/20/2011 10:45:38 AM,06/20/2011 10:46:07 AM,8714,2,N,Got Snacks,6015443.072,2110503.618,37.77590817,-122.3900586,"(37.7759081654088, -122.390058556767)"
2,Tuesday,10AM,3PM,18MFF-0007,90 BROADWAY,1095675,,10:00,15:00,5874000,02/16/2018 02:41:12 PM,02/16/2018 02:41:32 PM,140,7,N,Senor Sisig,6012836.561,2118897.745,37.79881157,-122.3996647,"(37.7988115687589, -122.399664721789)"
4,Thursday,10AM,3PM,18MFF-0007,90 BROADWAY,1095675,,10:00,15:00,5874000,02/16/2018 02:41:12 PM,02/16/2018 02:41:32 PM,140,7,N,Senor Sisig,6012836.561,2118897.745,37.79881157,-122.3996647,"(37.7988115687589, -122.399664721789)"
4,Thursday,6AM,8PM,18MFF-0013,150 CALIFORNIA ST,1123284,,6:00,20:00,3525000,10/17/2011 11:29:05 AM,02/11/2015 12:19:50 PM,236,19,N,"Expresso Subito, LLC.",6013215.375,2116950.73,37.79348664,-122.3982172,"(37.7934866365953, -122.398217219171)"
2,Tuesday,6AM,8PM,18MFF-0013,150 CALIFORNIA ST,1123284,,6:00,20:00,3525000,10/17/2011 11:29:05 AM,02/11/2015 12:19:50 PM,236,19,N,"Expresso Subito, LLC.",6013215.375,2116950.73,37.79348664,-122.3982172,"(37.7934866365953, -122.398217219171)"
4,Thursday,6AM,5PM,18MFF-0014,150 CALIFORNIA ST,1123286,,6:00,17:00,5869000,05/21/2013 10:37:53 AM,05/23/2013 04:33:09 PM,236,19,N,"Expresso Subito, LLC.",6013215.375,2116950.73,37.79348664,-122.3982172,"(37.7934866365953, -122.398217219171)"
5,Friday,6AM,5PM,18MFF-0014,150 CALIFORNIA ST,1123286,,6:00,17:00,5869000,05/21/2013 10:37:53 AM,05/23/2013 04:33:09 PM,236,19,N,"Expresso Subito, LLC.",6013215.375,2116950.73,37.79348664,-122.3982172,"(37.7934866365953, -122.398217219171)"
1,Monday,6AM,5PM,18MFF-0014,150 CALIFORNIA ST,1123286,,6:00,17:00,5869000,05/21/2013 10:37:53 AM,05/23/2013 04:33:09 PM,236,19,N,"Expresso Subito, LLC.",6013215.375,2116950.73,37.79348664,-122.3982172,"(37.7934866365953, -122.398217219171)"
3,Wednesday,6AM,5PM,18MFF-0014,150 CALIFORNIA ST,1123286,,6:00,17:00,5869000,05/21/2013 10:37:53 AM,05/23/2013 04:33:09 PM,236,19,N,"Expresso Subito, LLC.",6013215.375,2116950.73,37.79348664,-122.3982172,"(37.7934866365953, -122.398217219171)"
2,Tuesday,6AM,5PM,18MFF-0014,150 CALIFORNIA ST,1123286,,6:00,17:00,5869000,05/21/2013 10:37:53 AM,05/23/2013 04:33:09 PM,236,19,N,"Expresso Subito, LLC.",6013215.375,2116950.73,37.79348664,-122.3982172,"(37.7934866365953, -122.398217219171)"
5,Friday,2PM,10PM,18MFF-0015,306 VALENCIA ST,1133510,,14:00,22:00,13057001,01/08/2015 03:51:15 PM,01/08/2015 03:51:52 PM,3546,1,N,Alfaro Truck,6006080.283,2107818.222,37.76801099,-122.4222561,"(37.7680109863385, -122.422256077752)"
6,Saturday,2PM,10PM,18MFF-0015,306 VALENCIA ST,1133510,,14:00,22:00,13057001,01/08/2015 03:51:15 PM,01/08/2015 03:51:52 PM,3546,1,N,Alfaro Truck,6006080.283,2107818.222,37.76801099,-122.4222561,"(37.7680109863385, -122.422256077752)"
4,Thursday,2PM,10PM,18MFF-0015,306 VALENCIA ST,1133510,,14:00,22:00,13057001,01/08/2015 03:51:15 PM,01/08/2015 03:51:52 PM,3546,1,N,Alfaro Truck,6006080.283,2107818.222,37.76801099,-122.4222561,"(37.7680109863385, -122.422256077752)"
